0.03641204278200405,-0.29785787934553254,-0.9038706992348842,1.0,
0.24002190092917264,-0.4457893161336801,-0.7483282205578089,1.0,
-0.04135724568522858,-0.5372164840313656,-0.7483283484845584,1.0,
0.31779062439070827,0.08942674659491123,-0.9038699316815408,1.0,
0.5214012927338278,0.23735558222119946,-0.7483272824354665,1.0,
0.5214012927338278,-0.05850208903141296,-0.7483272824354665,1.0,
-0.4188724518212833,-0.14992927825018754,-0.9038701022469633,1.0,
-0.4966447998529512,-0.38928636914545145,-0.7483280499923866,1.0,
-0.6705496041565498,-0.1499299392011253,-0.748326045817375,1.0,
-0.4188724518212833,0.32878275011888514,-0.9038701022469633,1.0,
-0.6705496041565498,0.3287834323913055,-0.748326045817375,1.0,
-0.4966447998529512,0.5681398623342007,-0.7483280499923866,1.0,
0.03641204278200405,0.476711372534282,-0.9038706992348842,1.0,
-0.04135724568522858,0.7160699772211878,-0.7483283484845584,1.0,
0.24002190092917264,0.6246428093238603,-0.7483282205578089,1.0,
0.7730802786733177,0.23735634977704656,-0.34110541271931616,1.0,
0.8211465068101775,0.08942674659491123,-0.08942674659491123,1.0,
0.7730802786733177,-0.05850284592684052,-0.34110541271931616,1.0,
0.3177960399242452,-0.6851509484027978,-0.3411062868804301,1.0,
0.1919560992126652,-0.7765798219793882,-0.08942674659491123,1.0,
0.03641315147370339,-0.7765786280035466,-0.3411065427321406,1.0,
-0.7002578135055039,-0.5372205350200616,-0.34110568989250933,1.0,
-0.8260973277981625,-0.4457928980612048,-0.08942674659491123,1.0,
-0.8741626178091025,-0.29786009672928937,-0.34110568989250933,1.0,
-0.8741626178091025,0.4767135899205426,-0.34110568989250933,1.0,
-0.8260973277981625,0.6246463912513849,-0.08942674659491123,1.0,
-0.7002578135055039,0.716074070852134,-0.34110568989250933,1.0,
0.03641315147370339,0.9554321211933692,-0.3411065427321406,1.0,
0.1919560992126652,0.9554333151692107,-0.08942674659491123,1.0,
0.3177960399242452,0.8640044415926205,-0.3411062868804301,1.0,
0.64724383460834,-0.4457928980612048,-0.08942674659491123,1.0,
0.6953091246192802,-0.29786009672928937,0.16225219670268687,1.0,
0.5214043203156813,-0.5372205350200616,0.16225219670268687,1.0,
-0.3708095924024877,-0.7765798219793882,-0.08942674659491123,1.0,
-0.21526664466352585,-0.7765786280035466,0.16225304954231823,1.0,
-0.4966495331140677,-0.6851509484027978,0.16225279369060774,1.0,
-1.0,0.08942674659491123,-0.08942674659491123,1.0,
-0.9519337718631403,-0.05850284592684052,0.16225191952949358,1.0,
-0.9519337718631403,0.23735634977704656,0.16225191952949358,1.0,
-0.3708095924024877,0.9554333151692107,-0.08942674659491123,1.0,
-0.4966495331140677,0.8640044415926205,0.16225279369060774,1.0,
-0.21526664466352585,0.9554321211933692,0.16225304954231823,1.0,
0.64724383460834,0.6246463912513849,-0.08942674659491123,1.0,
0.5214043203156813,0.716074070852134,0.16225219670268687,1.0,
0.6953091246192802,0.4767135899205426,0.16225219670268687,1.0,
0.4916961109667275,-0.1499299392011253,0.5694725526275528,1.0,
0.24001895863146094,-0.14992927825018754,0.7250166090571408,1.0,
0.3177913066631288,-0.38928636914545145,0.5694745568025643,1.0,
-0.13749624750459377,-0.5372164840313656,0.569474855294736,1.0,
-0.2152655359718264,-0.29785787934553254,0.7250172060450619,1.0,
-0.4188753941189951,-0.4457893161336801,0.5694747273679863,1.0,
-0.7002547859236501,-0.05850208903141296,0.5694737892456441,1.0,
-0.49664411758053073,0.08942674659491123,0.7250164384917184,1.0,
-0.7002547859236501,0.23735558222119946,0.5694737892456441,1.0,
-0.4188753941189951,0.6246428093238603,0.5694747273679863,1.0,
-0.2152655359718264,0.476711372534282,0.7250172060450619,1.0,
-0.13749624750459377,0.7160699772211878,0.569474855294736,1.0,
0.3177913066631288,0.5681398623342007,0.5694745568025643,1.0,
0.24001895863146094,0.32878275011888514,0.7250166090571408,1.0,
0.4916961109667275,0.3287834323913055,0.5694725526275528,1.0,
0.11827817164795684,0.7286875731845512,0.5248598144387868,1.0,
0.3177913066631288,0.5681398623342007,0.5694745568025643,1.0,
0.3671102287048018,0.7286887671603928,0.3710750388267161,1.0,
0.15940177117808974,0.08942674659491123,0.7864888836603294,1.0,
0.24001895863146094,0.32878275011888514,0.7250166090571408,1.0,
-0.012536394943249873,0.32607489810888346,0.7864894806482503,1.0,
0.659626814311683,0.3260760068002253,0.3710724376637837,1.0,
0.4916961109667275,0.3287834323913055,0.5694725526275528,1.0,
0.5827346397133202,0.08942674659491123,0.5248555502388415,1.0,
-0.6332160252028463,0.48450816295679444,0.524859430662115,1.0,
-0.4188753941189951,0.6246428093238603,0.5694747273679863,1.0,
-0.5563260253484942,0.7211598963982913,0.37107516675346575,1.0,
-0.012536394943249873,0.32607489810888346,0.7864894806482503,1.0,
-0.2152655359718264,0.476711372534282,0.7250172060450619,1.0,
-0.2907323378987384,0.235682097099567,0.7864894806482503,1.0,
-0.08302949845345986,0.8749460365552031,0.37107542260338766,1.0,
-0.13749624750459377,0.7160699772211878,0.569474855294736,1.0,
0.11827817164795684,0.7286875731845512,0.5248598144387868,1.0,
-0.6332160252028463,-0.30565466976804523,0.524859430662115,1.0,
-0.7002547859236501,-0.05850208903141296,0.5694737892456441,1.0,
-0.8345233861493109,-0.1593982105713322,0.3710739727776242,1.0,
